Person1Id,Person2Id,StartTime,EndTime
702,273,1583950870,1583952430
672,0,1583951491,1583952271
652,461,1583951486,1583953166
336,442,1583952274,1583953354
70,650,1583952438,1583952618
275,292,1583952794,1583952914
41,100,1583952913,1583952973
717,554,1583953202,1583954822
732,731,1583953431,1583953851
207,202,1583953547,1583954867
301,240,1583953960,1583955460
336,323,1583954267,1583954387
231,449,1583954503,1583955283
455,87,1583954722,1583955382
118,660,1583955254,1583956154
581,333,1583955876,1583956236
439,217,1583956191,1583957571
665,150,1583956426,1583956726
712,564,1583956795,1583957635
463,115,1583956731,1583957571
623,381,1583957022,1583957262
554,582,1583957356,1583958376
159,607,1583957470,1583958310
628,414,1583957812,1583958472
360,511,1583958583,1583958703
331,123,1583958314,1583958374
304,517,1583958662,1583959622
694,414,1583959297,1583960617
73,206,1583959387,1583961067
166,514,1583959585,1583959885
30,79,1583960340,1583960880
75,56,1583960623,1583961583
39,437,1583960413,1583960773
687,474,1583960959,1583962039
613,505,1583961362,1583962622
53,411,1583961850,1583961910
541,569,1583961642,1583962662
561,566,1583962092,1583963232
317,731,1583962544,1583962724
100,409,1583963086,1583964286
28,106,1583963046,1583963346
588,669,1583963633,1583964413
404,725,1583963488,1583963848
227,408,1583964239,1583964899
604,75,1583964136,1583965216
27,87,1583964460,1583964580
749,152,1583964904,1583965384
152,588,1583965479,1583967279
671,601,1583965574,1583966414
323,525,1583966002,1583966902
146,495,1583965866,1583966766
359,596,1583966623,1583968363
95,718,1583966996,1583967896
600,498,1583966844,1583966964
1,137,1583967468,1583968968
382,683,1583967770,1583968310
96,501,1583968000,1583969740
745,462,1583967955,1583968855
588,416,1583968239,1583968839
489,401,1583968662,1583968722
384,604,1583968995,1583970795
123,52,1583969579,1583970419
212,129,1583969520,1583969700
119,100,1583970047,1583970707
8,130,1583970192,1583971692
535,707,1583970794,1583971754
221,13,1583970994,1583971474
646,378,1583971061,1583972261
328,418,1583971635,1583971875
144,281,1583971725,1583972685
402,100,1583972008,1583973748
437,568,1583972579,1583973899
108,83,1583972591,1583972831
42,353,1583972828,1583973488
581,545,1583973017,1583974037
236,276,1583973450,1583973810
505,249,1583973843,1583975403
346,91,1583974162,1583975902
718,469,1583974553,1583975333
638,518,1583974588,1583975128
77,263,1583974837,1583975557
319,188,1583975222,1583976542
104,492,1583975565,1583976225
468,303,1583975943,1583976843
380,474,1583976186,1583977206
328,711,1583976812,1583978132
45,233,1583976646,1583978086
332,396,1583977149,1583978049
359,731,1583977417,1583978317
112,149,1583977953,1583978253
201,234,1583978145,1583978265
530,555,1583978306,1583978606
450,220,1583978835,1583978955
605,335,1583979067,1583979427
213,466,1583979097,1583979517
320,588,1583979600,1583981160
117,262,1583979813,1583981013
168,296,1583979977,1583980037
222,610,1583980216,1583981896
451,145,1583980651,1583980951
529,297,1583981366,1583983166
610,276,1583981255,1583981915
549,747,1583981408,1583982668
48,666,1583982014,1583983154
383,735,1583982534,1583982894
660,237,1583982350,1583983250
377,521,1583983009,1583984149
642,38,1583983062,1583983482
539,99,1583983220,1583984660
452,619,1583983743,1583984943
514,235,1583984247,1583984667
201,689,1583984633,1583984993
746,544,1583984654,1583985794
140,305,1583985265,1583986765
283,148,1583985177,1583985237
498,215,1583985318,1583985618
700,17,1583986161,1583986581
154,37,1583986024,1583987524
592,301,1583986699,1583986939
468,243,1583986526,1583988026
140,487,1583987013,1583987373
36,329,1583987527,1583988667
177,674,1583987659,1583989279
410,140,1583987798,1583988818
251,521,1583988033,1583989713
2,302,1583988883,1583990323
245,154,1583988845,1583990525
578,581,1583989255,1583990455
206,317,1583989756,1583990476
631,449,1583990092,1583991172
600,660,1583990294,1583991494
149,459,1583990466,1583991126
68,442,1583990620,1583991100
492,328,1583991243,1583991903
577,613,1583991300,1583991540
543,458,1583991407,1583991707
159,486,1583991954,1583992974
599,148,1583991981,1583992461
702,545,1583992396,1583992936
749,30,1583992976,1583994236
465,405,1583993194,1583993254
252,487,1583993510,1583993930
30,300,1583993949,1583995449
51,358,1583993990,1583994830
13,258,1583994217,1583995537
345,146,1583994662,1583995502
356,178,1583994679,1583995279
527,452,1583995441,1583996941
483,214,1583995359,1583995719
114,152,1583995731,1583997471
618,627,1583996029,1583996869
415,375,1583996162,1583997122
443,212,1583996518,1583996938
637,487,1583997119,1583997839
350,477,1583997256,1583997856
249,308,1583997596,1583998196
502,202,1583997770,1583998850
1,223,1583998280,1583998460
500,351,1583998398,1583999298
542,104,1583999048,1584000668
189,261,1583999380,1583999620
304,418,1583999417,1584000317
670,191,1583999570,1583999930
341,50,1583999932,1584001132
49,179,1584000105,1584000465
102,677,1584000807,1584002307
506,28,1584000848,1584002588
470,35,1584001226,1584002546
92,239,1584001649,1584001889
384,68,1584001978,1584003778
223,694,1584002196,1584003816
199,599,1584002606,1584004226
195,315,1584002525,1584003905
312,588,1584003243,1584004743
94,410,1584003172,1584003472
75,746,1584003758,1584004718
150,672,1584003834,1584004674
729,172,1584004229,1584005849
499,1,1584004766,1584005126
262,735,1584004500,1584005400
239,210,1584004971,1584005691
196,159,1584005219,1584005699
262,297,1584005847,1584007287
367,583,1584006022,1584007162
538,465,1584006467,1584007787
183,389,1584006474,1584006834
539,39,1584006655,1584008155
207,335,1584007308,1584007668
379,705,1584007335,1584007815
437,255,1584007837,1584008677
42,558,1584008023,1584008563
391,539,1584008412,1584010212
653,649,1584008412,1584008532
578,731,1584008708,1584009728
655,155,1584009194,1584010334
24,176,1584009791,1584010331
452,579,1584010137,1584011037
27,563,1584010126,1584011146
427,677,1584010405,1584012085
279,67,1584010929,1584012609
434,79,1584011349,1584011949
426,688,1584011158,1584011278
568,471,1584011987,1584012707
113,532,1584012160,1584012880
214,480,1584012570,1584012930
606,513,1584012532,1584014212
221,155,1584013098,1584014538
0,405,1584013442,1584013862
617,21,1584013388,1584015008
92,363,1584013950,1584014310
453,308,1584014162,1584014642
341,408,1584014540,1584015740
731,619,1584014905,1584016405
415,712,1584014946,1584015906
295,93,1584015283,1584015403
16,341,1584015338,1584016838
287,406,1584015993,1584016473
602,746,1584016492,1584017692
463,415,1584016459,1584017359
516,608,1584016932,1584018612
667,125,1584017185,1584018625
226,679,1584017534,1584018914
23,17,1584017590,1584018190
43,505,1584018088,1584018388
489,111,1584018338,1584019778
507,527,1584018861,1584019461
228,248,1584018661,1584019381
528,267,1584019289,1584020849
214,621,1584019711,1584021271
170,586,1584019829,1584020549
458,207,1584020102,1584020642
358,641,1584020343,1584020703
469,706,1584020476,1584021796
340,532,1584020973,1584022473
238,197,1584021395,1584023135
157,563,1584021779,1584022019
578,596,1584021876,1584022416
653,430,1584022141,1584023041
34,602,1584022312,1584023572
65,28,1584022541,1584024041
627,148,1584022997,1584023717
37,501,1584023135,1584023195
677,466,1584023801,1584023861
698,460,1584023796,1584024696
181,284,1584024053,1584024653
39,311,1584024310,1584025150
535,183,1584024979,1584025399
566,291,1584025368,1584025548
527,169,1584025659,1584026019
718,421,1584025990,1584027250
444,272,1584026372,1584027032
207,577,1584026508,1584027648
406,289,1584026791,1584028171
102,163,1584026794,1584028234
598,483,1584027194,1584028754
32,346,1584027595,1584027955
509,721,1584028152,1584029472
256,324,1584028253,1584029093
189,335,1584028297,1584028957
132,518,1584028745,1584028985
561,702,1584029324,1584031064
480,442,1584029230,1584030190
438,269,1584029623,1584030583
167,264,1584029941,1584031381
14,693,1584030407,1584031367
158,41,1584030831,1584031071
615,701,1584030989,1584031529
560,229,1584031401,1584031761
401,498,1584031543,1584032743
301,417,1584031825,1584032305
530,603,1584032094,1584032814
460,361,1584032415,1584033495
469,360,1584032876,1584033656
499,23,1584032984,1584033764
678,702,1584033305,1584033905
330,585,1584033715,1584034435
601,556,1584033762,1584034782
702,704,1584034109,1584035789
691,64,1584034580,1584036200
705,301,1584035007,1584036207
685,712,1584034973,1584036113
708,451,1584035467,1584036907
128,572,1584035713,1584036433
307,546,1584035845,1584036265
67,364,1584036042,1584036822
511,542,1584036472,1584037192
340,633,1584037038,1584037158
525,47,1584037378,1584038578
449,167,1584037708,1584038428
405,737,1584037572,1584039372
690,565,1584038014,1584039814
572,552,1584038349,1584039189
489,483,1584038798,1584040538
424,441,1584039248,1584040388
109,498,1584039132,1584039912
477,190,1584039371,1584039971
445,713,1584039893,1584040433
638,331,1584040362,1584040962
276,469,1584040651,1584041491
247,377,1584040598,1584041378
324,547,1584041008,1584042628
648,503,1584041110,1584042490
327,153,1584041618,1584042638
211,372,1584041767,1584042667
457,704,1584042400,1584043420
128,739,1584042495,1584042795
414,557,1584043078,1584044578
541,319,1584043109,1584044189
476,510,1584043696,1584043996
534,318,1584043895,1584044315
737,597,1584044293,1584045073
350,682,1584044499,1584045279
204,619,1584044663,1584044903
117,669,1584045255,1584046875
31,561,1584045126,1584046506
726,256,1584045451,1584045811
165,124,1584045812,1584046712
707,282,1584046445,1584047765
322,252,1584046645,1584047485
586,357,1584046617,1584047217
612,357,1584047105,1584048545
242,429,1584047133,1584047733
108,476,1584047669,1584047849
85,121,1584048100,1584048400
745,79,1584048318,1584048558
41,590,1584048730,1584049090
250,496,1584048900,1584050280
211,248,1584049222,1584049462
503,358,1584049460,1584051260
361,237,1584049996,1584051076
206,690,1584049950,1584050130
48,588,1584050511,1584051831
591,454,1584050615,1584051335
586,380,1584051203,1584051443
212,118,1584051097,1584052237
350,460,1584051574,1584052294
316,248,1584051823,1584053023
306,598,1584052022,1584053042
664,28,1584052623,1584054363
400,68,1584052739,1584053399
358,361,1584053278,1584054718
735,315,1584053189,1584054269
465,438,1584053907,1584054807
414,166,1584053878,1584053938
644,694,1584054436,1584056116
725,635,1584054849,1584056409
223,326,1584055043,1584055163
580,422,1584055015,1584056455
556,652,1584055374,1584056154
338,196,1584055512,1584055632
429,730,1584055928,1584056288
333,90,1584056288,1584056348
668,114,1584056469,1584056529
506,130,1584057053,1584058373
161,485,1584057560,1584058820
216,153,1584057693,1584058473
31,700,1584057837,1584058317
746,230,1584057971,1584058631
430,6,1584058464,1584058704
404,637,1584058737,1584058917
62,297,1584058994,1584059054
606,537,1584059520,1584059940
507,592,1584059789,1584060929
339,572,1584060020,1584060800
284,696,1584060509,1584061229
159,211,1584060326,1584061346
432,589,1584060865,1584061885
665,231,1584061091,1584061151
739,226,1584061749,1584062709
654,346,1584061657,1584061837
590,225,1584062174,1584063614
68,184,1584062218,1584063418
192,121,1584062668,1584063328
660,567,1584062930,1584063770
378,477,1584063160,1584064600
264,436,1584063312,1584063792
74,210,1584064055,1584064955
588,426,1584064365,1584065805
549,739,1584064782,1584065202
520,173,1584064842,1584065202
196,515,1584065325,1584066885
466,368,1584065412,1584065532
23,338,1584065542,1584065962
713,48,1584066249,1584066969
268,481,1584066534,1584068214
271,5,1584066316,1584067876
322,656,1584067027,1584067927
10,345,1584067040,1584067100
593,165,1584067434,1584068874
467,258,1584068047,1584069307
71,205,1584068098,1584068758
224,621,1584068380,1584069580
299,513,1584068785,1584069625
116,685,1584068745,1584070245
278,287,1584069503,1584070883
242,408,1584069452,1584069752
631,390,1584070110,1584071550
623,679,1584070332,1584070752
700,281,1584070206,1584070806
648,287,1584071075,1584072515
255,719,1584071131,1584072631
469,219,1584071384,1584072764
566,521,1584071996,1584073316
240,328,1584071989,1584072049
540,525,1584072540,1584072840
457,356,1584072666,1584073866
504,636,1584072637,1584074017
416,572,1584073417,1584073897
358,675,1584073282,1584074602
41,570,1584073726,1584074806
59,287,1584074178,1584075858
549,358,1584074186,1584075506
228,116,1584074871,1584076611
94,264,1584074804,1584075344
450,276,1584075147,1584076587
28,536,1584075653,1584077033
332,477,1584075879,1584076599
154,359,1584076092,1584077052
556,55,1584076446,1584078006
538,129,1584076948,1584077068
704,25,1584076991,1584077951
17,138,1584077473,1584077953
607,160,1584077746,1584079246
51,194,1584077762,1584078902
603,149,1584078597,1584079377
289,79,1584078834,1584080094
611,586,1584078610,1584079150
217,637,1584078924,1584080304
529,36,1584079615,1584079795
70,159,1584079851,1584081651
539,737,1584080032,1584080872
556,609,1584080577,1584081477
29,91,1584080443,1584080623
137,644,1584081107,1584081767
36,608,1584081415,1584082615
696,695,1584081642,1584083262
364,618,1584081900,1584082740
81,99,1584082336,1584082816
305,736,1584082616,1584082856
34,94,1584082682,1584083642
209,707,1584083258,1584085058
167,86,1584083691,1584084711
579,707,1584083943,1584084063
292,460,1584083894,1584084974
292,465,1584084359,1584085379
120,433,1584084660,1584085380
722,653,1584084838,1584086518
747,346,1584085151,1584085811
43,491,1584085526,1584086066
17,224,1584085982,1584086762
330,685,1584086356,1584087016
87,322,1584086282,1584086882
590,347,1584086828,1584087608
390,237,1584087156,1584087876
247,638,1584087216,1584088056
116,296,1584087570,1584088290
297,141,1584087679,1584088999
19,188,1584088412,1584089612
716,134,1584088298,1584088838
108,263,1584088614,1584090114
491,92,1584089269,1584089749
348,18,1584089235,1584089595
589,325,1584089529,1584089769
405,89,1584089861,1584091121
128,171,1584090326,1584091406
547,683,1584090606,1584091986
29,44,1584090993,1584091533
729,536,1584091465,1584091945
144,366,1584091390,1584092650
386,708,1584091515,1584092295
460,241,1584092126,1584093026
51,205,1584092580,1584093720
371,361,1584092782,1584093682
199,38,1584093096,1584093456
51,423,1584093232,1584094792
220,58,1584093817,1584094897
633,710,1584093853,1584095053
129,370,1584094353,1584094713
583,311,1584094369,1584094429
209,110,1584094675,1584094915
669,325,1584094813,1584095893
402,292,1584095218,1584095938
478,472,1584095968,1584097468
679,602,1584095929,1584096109
648,574,1584096462,1584096822
92,14,1584096492,1584098172
584,392,1584096770,1584098450
157,570,1584097366,1584098566
314,142,1584097683,1584098163
671,9,1584098006,1584098666
722,664,1584097829,1584099389
212,396,1584098220,1584098940
670,265,1584098657,1584100157
109,634,1584098772,1584099732
47,270,1584099348,1584100728
105,240,1584099723,1584101523
721,589,1584099973,1584100633
242,638,1584100014,1584100914
597,37,1584100526,1584102026
8,160,1584100816,1584101776
224,473,1584101392,1584103012
439,719,1584101408,1584102068
429,515,1584101789,1584102449
134,741,1584101757,1584101997
319,463,1584102320,1584103400
282,342,1584102611,1584104051
134,456,1584103145,1584104525
649,485,1584103398,1584104238
137,733,1584103601,1584104201
87,585,1584103960,1584105400
426,200,1584104233,1584105793
602,238,1584104450,1584105710
133,224,1584104680,1584105880
600,534,1584104920,1584106360
616,280,1584105058,1584106858
435,397,1584105661,1584106801
553,737,1584106046,1584107546
92,447,1584105991,1584107791
150,690,1584106442,1584107942
358,718,1584107003,1584108503
676,45,1584107333,1584107513
13,482,1584107225,1584108125
448,503,1584107599,1584108619
329,292,1584108291,1584108891
81,41,1584108591,1584109071
236,656,1584108756,1584110556
580,737,1584109064,1584110384
453,137,1584109039,1584109339
677,265,1584109745,1584109805
208,417,1584109901,1584110861
255,99,1584110240,1584110420
365,26,1584110436,1584111396
723,240,1584110807,1584111467
150,510,1584111193,1584111313
24,390,1584111322,1584111562
614,560,1584111355,1584112015
133,553,1584111882,1584113202
66,137,1584111982,1584112882
526,285,1584112527,1584113427
398,489,1584113059,1584114799
693,64,1584113284,1584114664
489,670,1584113401,1584114181
559,108,1584113535,1584115035
91,345,1584114246,1584115866
686,238,1584114583,1584115063
304,185,1584114491,1584115511
241,479,1584114718,1584115198
259,623,1584115016,1584115796
252,163,1584115726,1584117526
556,345,1584115860,1584116580
553,107,1584116146,1584117826
90,126,1584116216,1584116816
41,488,1584116415,1584116715
220,573,1584116718,1584118398
44,30,1584117052,1584117472
459,74,1584117793,1584118213
307,369,1584117858,1584117978
310,596,1584118192,1584118912
594,427,1584118488,1584119208
612,694,1584118533,1584119073
28,189,1584119003,1584119543
80,559,1584119527,1584119827
555,627,1584119529,1584119589
443,383,1584119825,1584120005
717,690,1584120261,1584121581
500,243,1584120344,1584121244
228,734,1584120995,1584122675
46,622,1584121129,1584122089
269,24,1584121651,1584122131
69,347,1584121751,1584122831
176,604,1584122063,1584122903
555,458,1584122521,1584122941
194,270,1584122839,1584124339
28,330,1584123171,1584123471
739,496,1584123389,1584123449
422,329,1584123754,1584124714
636,122,1584123678,1584123798
175,699,1584124132,1584124672
120,152,1584124515,1584126315
232,491,1584124795,1584126595
73,672,1584124981,1584125161
140,304,1584125669,1584126389
644,369,1584125439,1584127119
211,325,1584125989,1584127189
441,12,1584126076,1584127156
76,49,1584126695,1584128435
686,400,1584126601,1584126841
599,453,1584127467,1584127947
365,636,1584127319,1584129059
689,488,1584127640,1584129320
535,302,1584127968,1584128988
357,80,1584128662,1584129982
710,692,1584128651,1584130451
470,168,1584129262,1584129922
97,618,1584129000,1584129300
150,73,1584129362,1584130322
722,261,1584129948,1584130788
188,195,1584130085,1584130325
669,165,1584130318,1584131278
658,210,1584131057,1584132617
147,112,1584131015,1584132155
281,50,1584131390,1584133190
56,273,1584131983,1584132703
75,70,1584132101,1584132821
79,552,1584132066,1584133146
613,454,1584132777,1584133017
216,386,1584132692,1584133892
511,747,1584133412,1584134372
224,35,1584133718,1584135098
198,348,1584134100,1584135600
460,36,1584133818,1584135318
346,527,1584134499,1584135639
535,628,1584134477,1584135977
734,417,1584135120,1584136020
679,549,1584135381,1584136161
430,71,1584135606,1584135726
463,321,1584136135,1584137395
31,255,1584136115,1584136955
692,233,1584136743,1584136923
73,674,1584136884,1584138204
662,339,1584136898,1584137138
113,22,1584137343,1584138363
384,742,1584137447,1584138647
359,2,1584138012,1584139092
576,714,1584138253,1584139213
414,142,1584138881,1584140261
348,5,1584138917,1584140537
360,43,1584139458,1584140358
579,200,1584139396,1584140716
528,550,1584139883,1584141203
101,350,1584140032,1584141232
745,420,1584140683,1584141223
492,300,1584140946,1584141966
65,618,1584141124,1584141904
641,435,1584141293,1584141953
63,578,1584141753,1584142833
12,97,1584141897,1584142497
29,298,1584142118,1584143078
381,45,1584142230,1584144030
355,274,1584142755,1584144075
127,724,1584142977,1584143097
643,490,1584143192,1584143312
442,11,1584143878,1584144838
275,277,1584143913,1584145173
592,344,1584144003,1584144963
292,447,1584144301,1584145861
258,707,1584144822,1584144942
106,706,1584144975,1584145695
561,652,1584145707,1584146007
342,568,1584145733,1584146033
426,655,1584146030,1584146510
303,513,1584146116,1584147136
212,386,1584146796,1584148356
533,189,1584147099,1584147279
628,379,1584147025,1584147145
641,406,1584147320,1584148100
127,229,1584147762,1584149022
59,68,1584148100,1584149060
604,249,1584148356,1584150036
129,225,1584148979,1584149999
429,173,1584149234,1584150374
179,129,1584149386,1584150466
699,485,1584149674,1584151414
430,191,1584149924,1584149984
75,640,1584150422,1584151562
731,149,1584150513,1584150753
683,745,1584151181,1584152921
577,105,1584150908,1584152588
53,302,1584151213,1584151753
157,111,1584151557,1584151617
5,609,1584152034,1584152214
46,137,1584152518,1584154318
630,29,1584152738,1584153698
107,496,1584152782,1584153562
717,155,1584153284,1584154064
689,469,1584153300,1584153480
618,237,1584153789,1584154449
589,91,1584154083,1584155703
720,154,1584154655,1584155855
527,456,1584155078,1584155198
279,31,1584155383,1584155743
445,518,1584155374,1584156754
560,465,1584155946,1584156426
733,609,1584156043,1584157663
357,642,1584156511,1584157651
448,322,1584156708,1584157608
435,698,1584156833,1584158633
54,4,1584156952,1584158332
690,562,1584157506,1584158286
615,487,1584157943,1584158123
472,688,1584158052,1584159312
276,343,1584158359,1584159499
228,71,1584158497,1584159637
11,456,1584158834,1584159494
700,38,1584159462,1584160422
642,495,1584159752,1584160652
606,461,1584159849,1584160029
122,35,1584160227,1584161187
668,644,1584160660,1584161800
362,259,1584160798,1584162238
445,618,1584161253,1584163053
35,287,1584161506,1584162346
730,171,1584161718,1584162858
449,425,1584162121,1584163021
638,442,1584162414,1584164154
734,629,1584162301,1584162421
139,436,1584163129,1584163429
238,641,1584163210,1584164470
309,359,1584163702,1584165262
200,560,1584163867,1584164827
550,387,1584164302,1584165382
410,313,1584164135,1584164855
290,744,1584164902,1584165142
622,257,1584164763,1584165303
454,244,1584165063,1584166023
696,17,1584165821,1584167021
37,246,1584166124,1584167024
488,253,1584166203,1584167163
505,495,1584166627,1584167587
111,502,1584166502,1584167942
707,570,1584167129,1584167189
108,104,1584167489,1584168269
694,265,1584167909,1584168089
315,44,1584167935,1584168055
633,749,1584168230,1584169070
534,155,1584168782,1584170222
676,288,1584168764,1584170444
9,220,1584169204,1584170224
572,739,1584169599,1584170199
145,293,1584170091,1584170631
7,172,1584170168,1584171248
273,50,1584170681,1584170921
296,341,1584170833,1584172153
49,580,1584170859,1584172179
31,624,1584171014,1584172334
156,472,1584171372,1584172692
563,533,1584172018,1584173218
749,483,1584171976,1584173476
471,128,1584172306,1584173506
636,171,1584172786,1584174166
319,100,1584173110,1584174550
130,115,1584173373,1584174273
146,532,1584173816,1584175256
105,192,1584174141,1584174501
559,75,1584174036,1584174276
589,424,1584174653,1584176273
234,736,1584174865,1584175825
130,419,1584175403,1584177143
394,24,1584175232,1584175352
527,329,1584175826,1584176846
283,453,1584176102,1584177242
725,694,1584176534,1584177494
260,336,1584176492,1584178292
8,633,1584177009,1584177609
37,182,1584177497,1584179057
247,45,1584177737,1584177857
675,185,1584178096,1584179236
530,48,1584178056,1584178956
505,121,1584178684,1584179464
671,602,1584179090,1584180410
94,641,1584179085,1584179925
679,194,1584179432,1584179852
277,5,1584179918,1584180398
29,71,1584180279,1584180939
184,614,1584180513,1584181293
17,90,1584180605,1584180665
625,291,1584180853,1584182473
316,683,1584181415,1584181655
725,509,1584181674,1584182214
230,508,1584181524,1584182004
188,74,1584182011,1584182971
447,15,1584182419,1584183079
157,101,1584182853,1584183273
260,292,1584183202,1584184882
526,189,1584183143,1584183623
229,733,1584183312,1584183732
526,56,1584184089,1584184569
383,34,1584184015,1584184135
718,24,1584184325,1584185105
729,127,1584184890,1584185490
453,84,1584185030,1584186350
22,602,1584185643,1584186963
237,478,1584185425,1584186685
741,253,1584186171,1584186411
365,509,1584186012,1584186252
29,3,1584186567,1584186687
403,400,1584187128,1584188148
159,502,1584187476,1584188256
523,215,1584187501,1584188341
578,317,1584187784,1584187964
481,371,1584188301,1584188961
499,599,1584188692,1584189292
31,472,1584188787,1584189087
634,71,1584189119,1584190019
363,136,1584189303,1584190623
573,242,1584189709,1584189829
93,659,1584190120,1584190840
369,696,1584189969,1584190929
323,591,1584190596,1584191196
460,653,1584190729,1584191629
458,244,1584191041,1584192301
194,730,1584191350,1584192430
122,375,1584191562,1584193002
744,394,1584192215,1584193115
735,618,1584192402,1584192942
595,203,1584192315,1584193515
492,698,1584193105,1584194665
481,668,1584193216,1584193516
73,666,1584193249,1584194509
25,281,1584194100,1584194340
69,573,1584193837,1584195037
48,275,1584194510,1584194870
660,685,1584194526,1584195546
182,462,1584195144,1584196524
56,262,1584195223,1584195463
665,494,1584195580,1584197080
698,647,1584195684,1584196284
440,43,1584195902,1584196742
737,484,1584196481,1584196721
332,720,1584196886,1584198266
747,742,1584196866,1584198066
390,520,1584197486,1584197726
655,625,1584197847,1584199287
103,221,1584197888,1584198488
44,532,1584198432,1584199872
42,647,1584198486,1584199086
215,66,1584199063,1584199543
746,418,1584198934,1584200254
265,654,1584199721,1584200141
62,653,1584199589,1584200069
153,186,1584200157,1584200577
644,613,1584200143,1584200563
349,304,1584200766,1584201606
92,295,1584201171,1584202551
251,171,1584201273,1584202233
131,251,1584201527,1584202907
159,666,1584201875,1584202475
659,381,1584202250,1584202970
307,290,1584202662,1584203622
343,250,1584202825,1584204265
100,660,1584203261,1584204041
47,729,1584203644,1584204424
547,268,1584203557,1584204157
438,399,1584203981,1584204101
510,60,1584204522,1584205422
711,196,1584204300,1584204900
52,586,1584204760,1584206200
697,372,1584205266,1584206226
730,19,1584205404,1584206604
394,513,1584205752,1584207432
486,169,1584205997,1584206417
617,688,1584206455,1584206635
598,288,1584206413,1584206593
96,176,1584207297,1584209037
84,727,1584207001,1584208741
104,455,1584207725,1584208865
325,177,1584208118,1584208538
654,337,1584208127,1584208487
534,603,1584208408,1584209728
51,509,1584209090,1584209330
88,164,1584209302,1584210742
134,375,1584209258,1584210998
360,80,1584209969,1584211229
396,5,1584209866,1584211246
482,395,1584210552,1584211092
194,301,1584210760,1584212020
393,564,1584211110,1584211350
459,310,1584210915,1584212595
235,273,1584211799,1584212879
468,308,1584211603,1584212443
110,614,1584212286,1584213306
379,689,1584212186,1584213566
660,615,1584212891,1584213071
81,305,1584212929,1584212989
689,472,1584213403,1584214423
693,437,1584213300,1584215040
81,602,1584214052,1584214352
245,513,1584214026,1584215526
159,85,1584214717,1584216037
113,323,1584214780,1584214840
669,86,1584214924,1584216184
475,500,1584215454,1584215934
477,728,1584215757,1584216657
482,597,1584215791,1584216451
584,653,1584216406,1584217366
265,463,1584216366,1584216546
418,648,1584217124,1584218144
250,447,1584217007,1584217787
316,134,1584217341,1584218601
108,710,1584217919,1584218939
517,556,1584218099,1584218579
657,727,1584218304,1584218364
272,195,1584218655,1584219015
126,112,1584218786,1584220586
237,745,1584219351,1584220671
186,414,1584219501,1584220821
294,137,1584219617,1584221357
114,389,1584220214,1584221294
218,294,1584220717,1584221317
674,501,1584220873,1584221053
171,282,1584221174,1584222314
575,118,1584221627,1584222827
475,565,1584221629,1584222949
256,237,1584222101,1584222881
716,680,1584222413,1584222893
563,9,1584222377,1584222617
315,471,1584222666,1584223146
408,208,1584223348,1584224428
118,180,1584223487,1584224987
739,348,1584223526,1584224186
77,5,1584224146,1584225586
605,374,1584224391,1584224511
563,629,1584224405,1584225185
487,262,1584225080,1584226700
401,708,1584225427,1584226267
675,426,1584225850,1584226750
680,566,1584226117,1584227677
321,253,1584225924,1584226944
435,634,1584226672,1584226732
270,408,1584226692,1584227652
599,417,1584227173,1584228973
658,198,1584227180,1584227240
45,580,1584227819,1584228179
140,63,1584227858,1584229358
653,329,1584228168,1584228348
328,199,1584228847,1584229147
691,740,1584229134,1584230694
13,468,1584229279,1584231079
96,81,1584229376,1584230276
536,16,1584229741,1584230761
338,367,1584229888,1584230308
121,253,1584230566,1584231886
171,486,1584230673,1584232413
209,602,1584231255,1584231855
413,407,1584231473,1584233273
705,497,1584231892,1584232792
203,236,1584231885,1584232905
532,28,1584231952,1584233152
288,144,1584232679,1584234119
189,164,1584232817,1584233597
441,198,1584233352,1584235032
26,92,1584233185,1584233845
283,50,1584233618,1584233858
706,318,1584234117,1584235737
462,604,1584234406,1584235486
428,283,1584234869,1584236009
107,449,1584234902,1584235922
119,400,1584235125,1584235965
266,484,1584235414,1584236734
148,295,1584236085,1584236865
190,176,1584236305,1584237805
562,702,1584236659,1584238459
149,307,1584236555,1584237875
155,646,1584237293,1584237593
147,249,1584237326,1584238106
157,8,1584237694,1584239374
413,452,1584237978,1584239658
507,742,1584238411,1584239791
420,303,1584238662,1584239382
499,597,1584238569,1584239469
533,150,1584239305,1584239545
146,733,1584239234,1584240374
228,365,1584239854,1584241534
212,428,1584239976,1584240996
428,310,1584240173,1584241613
255,404,1584240867,1584241767
126,17,1584240855,1584242595
101,437,1584241134,1584241314
180,304,1584241735,1584242695
322,506,1584242053,1584243613
211,205,1584242123,1584243143
675,676,1584242366,1584242786
72,3,1584242602,1584244042
437,497,1584243256,1584244636
225,199,1584243423,1584245103
667,135,1584243535,1584244795
542,724,1584243807,1584245247
140,74,1584244461,1584245601
323,154,1584244238,1584244538
548,303,1584244888,1584244948
337,466,1584245226,1584246966
263,629,1584245255,1584246815
33,732,1584245409,1584246789
746,613,1584246273,1584246933
582,211,1584246366,1584246426
461,119,1584246586,1584248326
42,691,1584246664,1584246784
723,64,1584247377,1584248637
323,154,1584247581,1584249141
150,226,1584247885,1584249085
692,669,1584248254,1584248314
474,364,1584248134,1584248914
175,418,1584248848,1584249148
0,74,1584248899,1584249079
661,667,1584249391,1584250051
525,708,1584249658,1584251098
222,86,1584249678,1584251178
362,221,1584249942,1584250422
